season,week,week_exists,season_len,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,judge_n,n_alive_w,performed,in_competition,elim_week,eliminated_end_of_week,j_total_raw,j_mean_raw,j_sd_raw,j_total,j_mean,j_sd,j_rank,tie_flag,j_points_rank,j_pct,j_z_within_week,delta_j_total,week_start,week_end,num_episodes,trend_date,window_start,window_end,trend_preday,trend_startday,trend_used_window_mean,trend_used,name,awards_pre_t0,awards_total
28.0,4.0,True,11.0,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38.0,Eliminated Week 7,8.0,4.0,10.0,True,True,7.0,False,28.0,7.0,0.0,28.0,7.0,0.0,6.5,True,4.5,0.09929078,-0.043574467,12.0,2019/10/7,2019/10/13,1.0,2019/10/6,2019/10/4,2019/10/6,6.0,7.0,6.666666667,6.666666667,Karamo Brown,0.0,0.0
28.0,5.0,True,11.0,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38.0,Eliminated Week 7,8.0,3.0,9.0,True,True,7.0,False,21.0,7.0,0.0,21.0,7.0,0.0,8.0,False,2.0,0.097674419,-1.123553121,-7.0,2019/10/14,2019/10/20,1.0,2019/10/13,2019/10/11,2019/10/13,5.0,6.0,6.333333333,6.333333333,Karamo Brown,0.0,0.0
28.0,6.0,True,11.0,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38.0,Eliminated Week 7,8.0,3.0,9.0,True,True,7.0,False,25.0,8.333333333,0.577350269,25.0,8.333333333,0.577350269,6.5,True,3.5,0.109649123,-0.172132593,4.0,2019/10/21,2019/10/27,1.0,2019/10/20,2019/10/18,2019/10/20,6.0,8.0,6.0,6.0,Karamo Brown,0.0,0.0
28.0,7.0,True,11.0,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38.0,Eliminated Week 7,8.0,3.0,8.0,True,True,7.0,True,24.5,8.166666667,0.288675135,24.5,8.166666667,0.288675135,6.0,False,3.0,0.121287129,-0.362284419,-0.5,2019/10/28,2019/11/3,1.0,2019/10/27,2019/10/25,2019/10/27,9.0,3.0,8.333333333,8.333333333,Karamo Brown,0.0,0.0
28.0,8.0,True,11.0,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38.0,Eliminated Week 7,8.0,3.0,7.0,False,False,7.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/4,2019/11/10,1.0,2019/11/3,2019/11/1,2019/11/3,12.0,7.0,8.0,8.0,Karamo Brown,0.0,0.0
28.0,9.0,True,11.0,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38.0,Eliminated Week 7,8.0,4.0,6.0,False,False,7.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/11,2019/11/17,1.0,2019/11/10,2019/11/8,2019/11/10,10.0,10.0,13.66666667,13.66666667,Karamo Brown,0.0,0.0
28.0,10.0,True,11.0,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38.0,Eliminated Week 7,8.0,3.0,5.0,False,False,7.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/18,2019/11/24,1.0,2019/11/17,2019/11/15,2019/11/17,0.0,5.0,2.333333333,2.333333333,Karamo Brown,0.0,0.0
28.0,11.0,True,11.0,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38.0,Eliminated Week 7,8.0,3.0,4.0,False,False,7.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/25,2019/11/25,1.0,2019/11/24,2019/11/22,2019/11/24,4.0,0.0,3.666666667,3.666666667,Karamo Brown,0.0,0.0
26.0,1.0,True,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,3.0,10.0,True,True,2.0,False,17.0,5.666666667,0.577350269,17.0,5.666666667,0.577350269,10.0,False,1.0,0.080952381,-1.603567451,,2018/4/30,2018/5/6,1.0,2018/4/29,2018/4/30,2018/4/30,,0.0,0.0,0.0,Kareem Abdul-Jabbar,30.0,30.0
26.0,2.0,True,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,4.0,8.0,True,True,2.0,True,29.5,7.375,0.478713554,29.5,7.375,0.478713554,8.0,False,1.0,0.110280374,-1.455643747,12.5,2018/5/7,2018/5/13,1.0,2018/5/6,2018/5/4,2018/5/6,14.0,0.0,13.66666667,13.66666667,Kareem Abdul-Jabbar,30.0,30.0
26.0,3.0,True,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,4.0,6.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2018/5/14,2018/5/20,1.0,2018/5/13,2018/5/11,2018/5/13,12.0,8.0,10.66666667,10.66666667,Kareem Abdul-Jabbar,30.0,30.0
26.0,4.0,True,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,3.0,3.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2018/5/21,2018/5/21,1.0,2018/5/20,2018/5/18,2018/5/20,0.0,0.0,0.0,0.0,Kareem Abdul-Jabbar,30.0,30.0
26.0,5.0,False,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kareem Abdul-Jabbar,30.0,30.0
26.0,6.0,False,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kareem Abdul-Jabbar,30.0,30.0
26.0,7.0,False,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kareem Abdul-Jabbar,30.0,30.0
26.0,8.0,False,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kareem Abdul-Jabbar,30.0,30.0
26.0,9.0,False,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kareem Abdul-Jabbar,30.0,30.0
26.0,10.0,False,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kareem Abdul-Jabbar,30.0,30.0
26.0,11.0,False,4.0,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71.0,Eliminated Week 2,8.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kareem Abdul-Jabbar,30.0,30.0
28.0,1.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,12.0,True,True,8.0,False,15.0,5.0,0.0,15.0,5.0,0.0,9.5,True,3.5,0.076142132,-0.477270711,,2019/9/16,2019/9/22,1.0,2019/9/15,2019/9/16,2019/9/16,,8.0,8.0,8.0,Kate Flannery,0.0,0.0
28.0,2.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,12.0,True,True,8.0,False,21.0,7.0,0.0,21.0,7.0,0.0,2.0,False,11.0,0.095890411,0.845926355,6.0,2019/9/23,2019/9/29,1.0,2019/9/22,2019/9/20,2019/9/22,4.0,3.0,4.0,4.0,Kate Flannery,0.0,0.0
28.0,3.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,10.0,True,True,8.0,False,24.0,8.0,0.0,24.0,8.0,0.0,1.5,True,9.5,0.121212121,1.010103204,3.0,2019/9/30,2019/10/6,1.0,2019/9/29,2019/9/27,2019/9/29,6.0,3.0,4.666666667,4.666666667,Kate Flannery,0.0,0.0
28.0,4.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,4.0,10.0,True,True,8.0,False,26.0,6.5,0.577350269,26.0,6.5,0.577350269,8.0,False,3.0,0.092198582,-0.479319137,2.0,2019/10/7,2019/10/13,1.0,2019/10/6,2019/10/4,2019/10/6,5.0,3.0,4.666666667,4.666666667,Kate Flannery,0.0,0.0
28.0,5.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,9.0,True,True,8.0,False,24.0,8.0,0.0,24.0,8.0,0.0,5.5,True,4.5,0.111627907,0.043213582,-2.0,2019/10/14,2019/10/20,1.0,2019/10/13,2019/10/11,2019/10/13,3.0,3.0,3.0,3.0,Kate Flannery,0.0,0.0
28.0,6.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,9.0,True,True,8.0,False,27.0,9.0,0.0,27.0,9.0,0.0,2.0,True,8.0,0.118421053,0.860662966,3.0,2019/10/21,2019/10/27,1.0,2019/10/20,2019/10/18,2019/10/20,4.0,4.0,3.333333333,3.333333333,Kate Flannery,0.0,0.0
28.0,7.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,8.0,True,True,8.0,False,24.0,8.0,0.0,24.0,8.0,0.0,7.0,False,2.0,0.118811881,-0.603807364,-3.0,2019/10/28,2019/11/3,1.0,2019/10/27,2019/10/25,2019/10/27,4.0,2.0,4.0,4.0,Kate Flannery,0.0,0.0
28.0,8.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,7.0,True,True,8.0,True,25.9998,8.6666,0.0,25.9998,8.6666,0.0,5.0,False,3.0,0.134714548,-0.357854935,1.9998,2019/11/4,2019/11/10,1.0,2019/11/3,2019/11/1,2019/11/3,5.0,5.0,5.333333333,5.333333333,Kate Flannery,0.0,0.0
28.0,9.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,4.0,6.0,False,False,8.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/11,2019/11/17,1.0,2019/11/10,2019/11/8,2019/11/10,4.0,7.0,4.0,4.0,Kate Flannery,0.0,0.0
28.0,10.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,5.0,False,False,8.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/18,2019/11/24,1.0,2019/11/17,2019/11/15,2019/11/17,2.0,1.0,2.666666667,2.666666667,Kate Flannery,0.0,0.0
28.0,11.0,True,11.0,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55.0,Eliminated Week 8,7.0,3.0,4.0,False,False,8.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/25,2019/11/25,1.0,2019/11/24,2019/11/22,2019/11/24,3.0,2.0,2.0,2.0,Kate Flannery,0.0,0.0
10.0,1.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,11.0,True,True,5.0,False,16.0,5.333333333,0.577350269,16.0,5.333333333,0.577350269,9.0,False,3.0,0.076555024,-0.888523317,,2010/3/22,2010/3/28,1.0,2010/3/21,2010/3/22,2010/3/22,,19.0,19.0,19.0,Kate Gosselin,0.0,0.0
10.0,2.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,11.0,True,True,5.0,False,15.0,5.0,0.0,15.0,5.0,0.0,10.0,False,2.0,0.068181818,-1.118033989,-1.0,2010/3/29,2010/4/4,2.0,2010/3/28,2010/3/26,2010/3/28,15.0,13.0,14.66666667,14.66666667,Kate Gosselin,0.0,0.0
10.0,3.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,10.0,True,True,5.0,False,15.0,5.0,0.0,15.0,5.0,0.0,9.0,False,2.0,0.073891626,-1.393986205,0.0,2010/4/5,2010/4/11,2.0,2010/4/4,2010/4/2,2010/4/4,15.0,17.0,16.66666667,16.66666667,Kate Gosselin,0.0,0.0
10.0,4.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,9.0,True,True,5.0,False,16.0,5.333333333,0.288675135,16.0,5.333333333,0.288675135,9.0,False,1.0,0.086253369,-1.258551253,1.0,2010/4/12,2010/4/18,2.0,2010/4/11,2010/4/9,2010/4/11,29.0,28.0,32.33333333,32.33333333,Kate Gosselin,0.0,0.0
10.0,5.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,8.0,True,True,5.0,True,15.0,5.0,0.0,15.0,5.0,0.0,8.0,False,1.0,0.086705202,-1.403933928,-1.0,2010/4/19,2010/4/25,2.0,2010/4/18,2010/4/16,2010/4/18,24.0,21.0,27.33333333,27.33333333,Kate Gosselin,0.0,0.0
10.0,6.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,7.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2010/4/26,2010/5/2,2.0,2010/4/25,2010/4/23,2010/4/25,19.0,17.0,21.0,21.0,Kate Gosselin,0.0,0.0
10.0,7.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,6.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2010/5/3,2010/5/9,2.0,2010/5/2,2010/4/30,2010/5/2,11.0,11.0,13.33333333,13.33333333,Kate Gosselin,0.0,0.0
10.0,8.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,5.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2010/5/10,2010/5/16,2.0,2010/5/9,2010/5/7,2010/5/9,9.0,10.0,9.666666667,9.666666667,Kate Gosselin,0.0,0.0
10.0,9.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,4.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2010/5/17,2010/5/23,2.0,2010/5/16,2010/5/14,2010/5/16,12.0,10.0,11.33333333,11.33333333,Kate Gosselin,0.0,0.0
10.0,10.0,True,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,3.0,3.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2010/5/24,2010/5/25,2.0,2010/5/23,2010/5/21,2010/5/23,11.0,9.0,10.66666667,10.66666667,Kate Gosselin,0.0,0.0
10.0,11.0,False,10.0,Kate Gosselin,Tony Dovolani,TV Personality,Pennsylvania,United States,35.0,Eliminated Week 5,8.0,0.0,0.0,False,False,5.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kate Gosselin,0.0,0.0
14.0,1.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,12.0,True,True,10.0,False,26.0,8.666666667,0.577350269,26.0,8.666666667,0.577350269,1.5,True,11.5,0.096296296,1.625471274,,2012/3/19,2012/3/25,1.0,2012/3/18,2012/3/19,2012/3/19,,5.0,5.0,5.0,Katherine Jenkins,0.0,2.0
14.0,2.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,12.0,True,True,10.0,False,26.0,8.666666667,0.577350269,26.0,8.666666667,0.577350269,1.5,True,11.5,0.096654275,1.232925234,0.0,2012/3/26,2012/4/1,2.0,2012/3/25,2012/3/23,2012/3/25,5.0,2.0,3.0,3.0,Katherine Jenkins,0.0,2.0
14.0,3.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,11.0,True,True,10.0,False,29.0,9.666666667,0.577350269,29.0,9.666666667,0.577350269,1.0,False,11.0,0.103571429,1.95982374,3.0,2012/4/2,2012/4/8,2.0,2012/4/1,2012/3/30,2012/4/1,3.0,2.0,4.0,4.0,Katherine Jenkins,0.0,2.0
14.0,4.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,10.0,True,True,10.0,False,24.0,8.0,0.0,24.0,8.0,0.0,4.0,False,7.0,0.103004292,0.296688308,-5.0,2012/4/9,2012/4/15,2.0,2012/4/8,2012/4/6,2012/4/8,3.0,2.0,4.666666667,4.666666667,Katherine Jenkins,0.0,2.0
14.0,5.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,9.0,True,True,10.0,False,29.0,9.666666667,0.577350269,29.0,9.666666667,0.577350269,1.5,True,8.5,0.129464286,1.146357217,5.0,2012/4/16,2012/4/22,2.0,2012/4/15,2012/4/13,2012/4/15,2.0,3.0,4.333333333,4.333333333,Katherine Jenkins,0.0,2.0
14.0,6.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,8.0,True,True,10.0,False,38.9999,12.99996667,0.577350269,38.9999,12.99996667,0.577350269,1.0,False,8.0,0.151162813,1.325608892,9.9999,2012/4/23,2012/4/29,2.0,2012/4/22,2012/4/20,2012/4/22,2.0,3.0,2.0,2.0,Katherine Jenkins,0.0,2.0
14.0,7.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,7.0,True,True,10.0,False,27.0,9.0,0.5,27.0,9.0,0.5,2.0,False,6.0,0.147138965,0.515687954,-11.9999,2012/4/30,2012/5/6,2.0,2012/4/29,2012/4/27,2012/4/29,2.0,2.0,3.0,3.0,Katherine Jenkins,0.0,2.0
14.0,8.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,6.0,True,True,10.0,False,27.5,9.166666667,0.288675135,27.5,9.166666667,0.288675135,3.5,True,3.5,0.168195719,0.230632802,0.5,2012/5/7,2012/5/13,2.0,2012/5/6,2012/5/4,2012/5/6,3.0,4.0,2.333333333,2.333333333,Katherine Jenkins,0.0,2.0
14.0,9.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,4.0,True,True,10.0,False,28.0,9.333333333,0.288675135,28.0,9.333333333,0.288675135,4.0,False,1.0,0.243478261,-1.161895004,0.5,2012/5/14,2012/5/20,2.0,2012/5/13,2012/5/11,2012/5/13,2.0,3.0,4.333333333,4.333333333,Katherine Jenkins,0.0,2.0
14.0,10.0,True,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,3.0,3.0,True,True,10.0,False,30.0,10.0,0.0,30.0,10.0,0.0,1.0,False,3.0,0.335821397,1.154700538,2.0,2012/5/21,2012/5/22,2.0,2012/5/20,2012/5/18,2012/5/20,4.0,5.0,4.333333333,4.333333333,Katherine Jenkins,0.0,2.0
14.0,11.0,False,10.0,Katherine Jenkins,Mark Ballas,Singer/Rapper,,Wales,31.0,2nd Place,2.0,0.0,0.0,False,False,10.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Katherine Jenkins,0.0,2.0
9.0,1.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,16.0,True,True,2.0,False,19.9999,6.666633333,0.577350269,19.9999,6.666633333,0.577350269,12.5,True,4.5,0.049261032,-1.008903257,,2009/9/21,2009/9/27,3.0,2009/9/20,2009/9/21,2009/9/21,,9.0,9.0,9.0,Kathy Ireland,0.0,0.0
9.0,2.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,14.0,True,True,2.0,True,18.0,6.0,0.0,18.0,6.0,0.0,13.5,True,1.5,0.06122449,-0.971364189,-1.9999,2009/9/28,2009/10/4,2.0,2009/9/27,2009/9/25,2009/9/27,9.0,9.0,10.66666667,10.66666667,Kathy Ireland,0.0,0.0
9.0,3.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,13.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2009/10/5,2009/10/11,2.0,2009/10/4,2009/10/2,2009/10/4,6.0,25.0,5.666666667,5.666666667,Kathy Ireland,0.0,0.0
9.0,4.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,11.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2009/10/12,2009/10/18,2.0,2009/10/11,2009/10/9,2009/10/11,9.0,8.0,7.333333333,7.333333333,Kathy Ireland,0.0,0.0
9.0,5.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,10.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2009/10/19,2009/10/25,2.0,2009/10/18,2009/10/16,2009/10/18,4.0,4.0,4.333333333,4.333333333,Kathy Ireland,0.0,0.0
9.0,6.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,9.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2009/10/26,2009/11/1,2.0,2009/10/25,2009/10/23,2009/10/25,6.0,3.0,3.333333333,3.333333333,Kathy Ireland,0.0,0.0
9.0,7.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,7.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2009/11/2,2009/11/8,2.0,2009/11/1,2009/10/30,2009/11/1,5.0,4.0,2.666666667,2.666666667,Kathy Ireland,0.0,0.0
9.0,8.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,5.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2009/11/9,2009/11/15,2.0,2009/11/8,2009/11/6,2009/11/8,7.0,6.0,5.333333333,5.333333333,Kathy Ireland,0.0,0.0
9.0,9.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,4.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2009/11/16,2009/11/22,2.0,2009/11/15,2009/11/13,2009/11/15,5.0,5.0,5.666666667,5.666666667,Kathy Ireland,0.0,0.0
9.0,10.0,True,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,3.0,3.0,False,False,2.0,False,0.0,0.0,0.0,,,,,False,,,,,2009/11/23,2009/11/24,2.0,2009/11/22,2009/11/20,2009/11/22,11.0,3.0,9.0,9.0,Kathy Ireland,0.0,0.0
9.0,11.0,False,10.0,Kathy Ireland,Tony Dovolani,Model,California,United States,46.0,Eliminated Week 2,14.0,0.0,0.0,False,False,2.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Kathy Ireland,0.0,0.0
28.0,1.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,3.0,12.0,True,True,11.0,False,16.0,5.333333333,0.577350269,16.0,5.333333333,0.577350269,7.5,True,5.5,0.081218274,-0.140373739,,2019/9/16,2019/9/22,1.0,2019/9/15,2019/9/16,2019/9/16,,4.0,4.0,4.0,Kel Mitchell,0.0,0.0
28.0,2.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,3.0,12.0,True,True,11.0,False,20.0,6.666666667,0.577350269,20.0,6.666666667,0.577350269,4.0,True,9.0,0.091324201,0.538316771,4.0,2019/9/23,2019/9/29,1.0,2019/9/22,2019/9/20,2019/9/22,3.0,3.0,3.333333333,3.333333333,Kel Mitchell,0.0,0.0
28.0,3.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,3.0,10.0,True,True,11.0,False,20.0,6.666666667,0.577350269,20.0,6.666666667,0.577350269,6.5,True,4.5,0.101010101,0.048100153,0.0,2019/9/30,2019/10/6,1.0,2019/9/29,2019/9/27,2019/9/29,5.0,4.0,4.333333333,4.333333333,Kel Mitchell,0.0,0.0
28.0,4.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,4.0,10.0,True,True,11.0,False,32.0,8.0,0.0,32.0,8.0,0.0,2.5,True,8.5,0.113475177,0.827914874,12.0,2019/10/7,2019/10/13,1.0,2019/10/6,2019/10/4,2019/10/6,6.0,5.0,5.333333333,5.333333333,Kel Mitchell,0.0,0.0
28.0,5.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,3.0,9.0,True,True,11.0,False,26.0,8.666666667,0.577350269,26.0,8.666666667,0.577350269,2.5,True,7.5,0.120930233,0.82105805,-6.0,2019/10/14,2019/10/20,1.0,2019/10/13,2019/10/11,2019/10/13,6.0,4.0,6.333333333,6.333333333,Kel Mitchell,0.0,0.0
28.0,6.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,3.0,9.0,True,True,11.0,False,26.0,8.666666667,0.577350269,26.0,8.666666667,0.577350269,4.5,True,5.5,0.114035088,0.344265186,0.0,2019/10/21,2019/10/27,1.0,2019/10/20,2019/10/18,2019/10/20,6.0,4.0,5.666666667,5.666666667,Kel Mitchell,0.0,0.0
28.0,7.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,3.0,8.0,True,True,11.0,False,25.5,8.5,0.0,25.5,8.5,0.0,5.0,False,4.0,0.126237624,0.120761473,-0.5,2019/10/28,2019/11/3,1.0,2019/10/27,2019/10/25,2019/10/27,4.0,3.0,4.333333333,4.333333333,Kel Mitchell,0.0,0.0
28.0,8.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,3.0,7.0,True,True,11.0,False,29.9998,9.999933333,0.577350269,29.9998,9.999933333,0.577350269,4.0,False,4.0,0.155440023,0.552998852,4.4998,2019/11/4,2019/11/10,1.0,2019/11/3,2019/11/1,2019/11/3,4.0,2.0,3.333333333,3.333333333,Kel Mitchell,0.0,0.0
28.0,9.0,True,11.0,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41.0,2nd Place,2.0,4.0,6.0,True,True,11.0,False,37.0,9.25,0.288675135,37.0,9.25,0.288675135,2.0,False,5.0,0.177458034,0.441473602,7.0002,2019/11/11,2019/11/17,1.0,2019/11/10,2019/11/8,2019/11/10,5.0,4.0,4.666666667,4.666666667,Kel Mitchell,0.0,0.0
