row_idx,name,t0,qid,awards_total,awards_dated,awards_pre_t0,award_date_coverage
2829,Marla Maples,2016-05-09,Q2597050,0,0,0,0.0
2830,Mischa Barton,2016-05-09,Q207458,0,0,0,0.0
2831,Nyle DiMarco,2016-05-09,Q21005632,1,1,1,1.0
2832,Paige VanZant,2016-05-09,Q10343583,0,0,0,0.0
2833,Von Miller,2016-05-09,Q83384212,0,0,0,0.0
2834,Wanya Morris,2016-05-09,Q2548555,0,0,0,0.0
2835,Antonio Brown,2016-05-16,Q4776474,0,0,0,0.0
2836,Doug Flutie,2016-05-16,Q1251736,3,0,0,0.0
2837,Geraldo Rivera,2016-05-16,Q1368995,1,1,1,1.0
2838,Ginger Zee,2016-05-16,Q5563073,0,0,0,0.0
2839,Jodie Sweetin,2016-05-16,Q236861,1,1,1,1.0
2840,Kim Fields,2016-05-16,Q772031,0,0,0,0.0
2841,Marla Maples,2016-05-16,Q2597050,0,0,0,0.0
2842,Mischa Barton,2016-05-16,Q207458,0,0,0,0.0
2843,Nyle DiMarco,2016-05-16,Q21005632,1,1,1,1.0
2844,Paige VanZant,2016-05-16,Q10343583,0,0,0,0.0
2845,Von Miller,2016-05-16,Q83384212,0,0,0,0.0
2846,Wanya Morris,2016-05-16,Q2548555,0,0,0,0.0
2847,Antonio Brown,2016-05-23,Q4776474,0,0,0,0.0
2848,Doug Flutie,2016-05-23,Q1251736,3,0,0,0.0
2849,Geraldo Rivera,2016-05-23,Q1368995,1,1,1,1.0
2850,Ginger Zee,2016-05-23,Q5563073,0,0,0,0.0
2851,Jodie Sweetin,2016-05-23,Q236861,1,1,1,1.0
2852,Kim Fields,2016-05-23,Q772031,0,0,0,0.0
2853,Marla Maples,2016-05-23,Q2597050,0,0,0,0.0
2854,Mischa Barton,2016-05-23,Q207458,0,0,0,0.0
2855,Nyle DiMarco,2016-05-23,Q21005632,1,1,1,1.0
2856,Paige VanZant,2016-05-23,Q10343583,0,0,0,0.0
2857,Von Miller,2016-05-23,Q83384212,0,0,0,0.0
2858,Wanya Morris,2016-05-23,Q2548555,0,0,0,0.0
2859,Antonio Brown,,Q4776474,0,0,0,0.0
2860,Doug Flutie,,Q1251736,0,0,0,0.0
2861,Geraldo Rivera,,Q1368995,0,0,0,0.0
2862,Ginger Zee,,Q5563073,0,0,0,0.0
2863,Jodie Sweetin,,Q236861,0,0,0,0.0
2864,Kim Fields,,Q772031,0,0,0,0.0
2865,Marla Maples,,Q2597050,0,0,0,0.0
2866,Mischa Barton,,Q207458,0,0,0,0.0
2867,Nyle DiMarco,,Q21005632,0,0,0,0.0
2868,Paige VanZant,,Q10343583,0,0,0,0.0
2869,Von Miller,,Q83384212,0,0,0,0.0
2870,Wanya Morris,,Q2548555,0,0,0,0.0
2871,Amber Rose,2016-09-12,Q456943,0,0,0,0.0
2872,Babyface,2016-09-12,Q344983,2,1,1,0.5
2873,Calvin Johnson Jr.,2016-09-12,,0,0,0,0.0
2874,Jake T. Austin,2016-09-12,Q312521,0,0,0,0.0
2875,James Hinchcliffe,2016-09-12,Q1360560,0,0,0,0.0
2876,Jana Kramer,2016-09-12,Q263670,0,0,0,0.0
2877,Laurie Hernandez,2016-09-12,Q15710550,1,1,0,1.0
2878,Marilu Henner,2016-09-12,Q270747,0,0,0,0.0
2879,Maureen McCormick,2016-09-12,Q454374,0,0,0,0.0
2880,Rick Perry,2016-09-12,Q215057,3,1,1,0.3333333333333333
2881,Ryan Lochte,2016-09-12,Q201517,0,0,0,0.0
2882,Terra Jole,2016-09-12,Q18340461,0,0,0,0.0
2883,Vanilla Ice,2016-09-12,Q313578,5,5,5,1.0
2884,Amber Rose,2016-09-19,Q456943,0,0,0,0.0
2885,Babyface,2016-09-19,Q344983,2,1,1,0.5
2886,Calvin Johnson Jr.,2016-09-19,,0,0,0,0.0
2887,Jake T. Austin,2016-09-19,Q312521,0,0,0,0.0
2888,James Hinchcliffe,2016-09-19,Q1360560,0,0,0,0.0
2889,Jana Kramer,2016-09-19,Q263670,0,0,0,0.0
2890,Laurie Hernandez,2016-09-19,Q15710550,1,1,0,1.0
2891,Marilu Henner,2016-09-19,Q270747,0,0,0,0.0
2892,Maureen McCormick,2016-09-19,Q454374,0,0,0,0.0
2893,Rick Perry,2016-09-19,Q215057,3,1,1,0.3333333333333333
2894,Ryan Lochte,2016-09-19,Q201517,0,0,0,0.0
2895,Terra Jole,2016-09-19,Q18340461,0,0,0,0.0
2896,Vanilla Ice,2016-09-19,Q313578,5,5,5,1.0
2897,Amber Rose,2016-09-26,Q456943,0,0,0,0.0
2898,Babyface,2016-09-26,Q344983,2,1,1,0.5
2899,Calvin Johnson Jr.,2016-09-26,,0,0,0,0.0
2900,Jake T. Austin,2016-09-26,Q312521,0,0,0,0.0
2901,James Hinchcliffe,2016-09-26,Q1360560,0,0,0,0.0
2902,Jana Kramer,2016-09-26,Q263670,0,0,0,0.0
2903,Laurie Hernandez,2016-09-26,Q15710550,1,1,0,1.0
2904,Marilu Henner,2016-09-26,Q270747,0,0,0,0.0
2905,Maureen McCormick,2016-09-26,Q454374,0,0,0,0.0
2906,Rick Perry,2016-09-26,Q215057,3,1,1,0.3333333333333333
2907,Ryan Lochte,2016-09-26,Q201517,0,0,0,0.0
2908,Terra Jole,2016-09-26,Q18340461,0,0,0,0.0
2909,Vanilla Ice,2016-09-26,Q313578,5,5,5,1.0
2910,Amber Rose,2016-10-03,Q456943,0,0,0,0.0
2911,Babyface,2016-10-03,Q344983,2,1,1,0.5
2912,Calvin Johnson Jr.,2016-10-03,,0,0,0,0.0
2913,Jake T. Austin,2016-10-03,Q312521,0,0,0,0.0
2914,James Hinchcliffe,2016-10-03,Q1360560,0,0,0,0.0
2915,Jana Kramer,2016-10-03,Q263670,0,0,0,0.0
2916,Laurie Hernandez,2016-10-03,Q15710550,1,1,0,1.0
2917,Marilu Henner,2016-10-03,Q270747,0,0,0,0.0
2918,Maureen McCormick,2016-10-03,Q454374,0,0,0,0.0
2919,Rick Perry,2016-10-03,Q215057,3,1,1,0.3333333333333333
2920,Ryan Lochte,2016-10-03,Q201517,0,0,0,0.0
2921,Terra Jole,2016-10-03,Q18340461,0,0,0,0.0
2922,Vanilla Ice,2016-10-03,Q313578,5,5,5,1.0
2923,Amber Rose,2016-10-10,Q456943,0,0,0,0.0
2924,Babyface,2016-10-10,Q344983,2,1,1,0.5
2925,Calvin Johnson Jr.,2016-10-10,,0,0,0,0.0
2926,Jake T. Austin,2016-10-10,Q312521,0,0,0,0.0
2927,James Hinchcliffe,2016-10-10,Q1360560,0,0,0,0.0
2928,Jana Kramer,2016-10-10,Q263670,0,0,0,0.0
2929,Laurie Hernandez,2016-10-10,Q15710550,1,1,0,1.0
2930,Marilu Henner,2016-10-10,Q270747,0,0,0,0.0
2931,Maureen McCormick,2016-10-10,Q454374,0,0,0,0.0
2932,Rick Perry,2016-10-10,Q215057,3,1,1,0.3333333333333333
2933,Ryan Lochte,2016-10-10,Q201517,0,0,0,0.0
2934,Terra Jole,2016-10-10,Q18340461,0,0,0,0.0
2935,Vanilla Ice,2016-10-10,Q313578,5,5,5,1.0
2936,Amber Rose,2016-10-17,Q456943,0,0,0,0.0
2937,Babyface,2016-10-17,Q344983,2,1,1,0.5
2938,Calvin Johnson Jr.,2016-10-17,,0,0,0,0.0
2939,Jake T. Austin,2016-10-17,Q312521,0,0,0,0.0
2940,James Hinchcliffe,2016-10-17,Q1360560,0,0,0,0.0
2941,Jana Kramer,2016-10-17,Q263670,0,0,0,0.0
2942,Laurie Hernandez,2016-10-17,Q15710550,1,1,0,1.0
2943,Marilu Henner,2016-10-17,Q270747,0,0,0,0.0
2944,Maureen McCormick,2016-10-17,Q454374,0,0,0,0.0
2945,Rick Perry,2016-10-17,Q215057,3,1,1,0.3333333333333333
2946,Ryan Lochte,2016-10-17,Q201517,0,0,0,0.0
2947,Terra Jole,2016-10-17,Q18340461,0,0,0,0.0
2948,Vanilla Ice,2016-10-17,Q313578,5,5,5,1.0
2949,Amber Rose,2016-10-24,Q456943,0,0,0,0.0
2950,Babyface,2016-10-24,Q344983,2,1,1,0.5
2951,Calvin Johnson Jr.,2016-10-24,,0,0,0,0.0
2952,Jake T. Austin,2016-10-24,Q312521,0,0,0,0.0
2953,James Hinchcliffe,2016-10-24,Q1360560,0,0,0,0.0
2954,Jana Kramer,2016-10-24,Q263670,0,0,0,0.0
2955,Laurie Hernandez,2016-10-24,Q15710550,1,1,0,1.0
2956,Marilu Henner,2016-10-24,Q270747,0,0,0,0.0
2957,Maureen McCormick,2016-10-24,Q454374,0,0,0,0.0
2958,Rick Perry,2016-10-24,Q215057,3,1,1,0.3333333333333333
2959,Ryan Lochte,2016-10-24,Q201517,0,0,0,0.0
2960,Terra Jole,2016-10-24,Q18340461,0,0,0,0.0
2961,Vanilla Ice,2016-10-24,Q313578,5,5,5,1.0
2962,Amber Rose,2016-10-31,Q456943,0,0,0,0.0
2963,Babyface,2016-10-31,Q344983,2,1,1,0.5
2964,Calvin Johnson Jr.,2016-10-31,,0,0,0,0.0
2965,Jake T. Austin,2016-10-31,Q312521,0,0,0,0.0
2966,James Hinchcliffe,2016-10-31,Q1360560,0,0,0,0.0
2967,Jana Kramer,2016-10-31,Q263670,0,0,0,0.0
2968,Laurie Hernandez,2016-10-31,Q15710550,1,1,0,1.0
2969,Marilu Henner,2016-10-31,Q270747,0,0,0,0.0
2970,Maureen McCormick,2016-10-31,Q454374,0,0,0,0.0
2971,Rick Perry,2016-10-31,Q215057,3,1,1,0.3333333333333333
2972,Ryan Lochte,2016-10-31,Q201517,0,0,0,0.0
2973,Terra Jole,2016-10-31,Q18340461,0,0,0,0.0
2974,Vanilla Ice,2016-10-31,Q313578,5,5,5,1.0
2975,Amber Rose,2016-11-07,Q456943,0,0,0,0.0
2976,Babyface,2016-11-07,Q344983,2,1,1,0.5
2977,Calvin Johnson Jr.,2016-11-07,,0,0,0,0.0
2978,Jake T. Austin,2016-11-07,Q312521,0,0,0,0.0
2979,James Hinchcliffe,2016-11-07,Q1360560,0,0,0,0.0
2980,Jana Kramer,2016-11-07,Q263670,0,0,0,0.0
2981,Laurie Hernandez,2016-11-07,Q15710550,1,1,0,1.0
2982,Marilu Henner,2016-11-07,Q270747,0,0,0,0.0
2983,Maureen McCormick,2016-11-07,Q454374,0,0,0,0.0
2984,Rick Perry,2016-11-07,Q215057,3,1,1,0.3333333333333333
2985,Ryan Lochte,2016-11-07,Q201517,0,0,0,0.0
2986,Terra Jole,2016-11-07,Q18340461,0,0,0,0.0
2987,Vanilla Ice,2016-11-07,Q313578,5,5,5,1.0
2988,Amber Rose,2016-11-14,Q456943,0,0,0,0.0
2989,Babyface,2016-11-14,Q344983,2,1,1,0.5
2990,Calvin Johnson Jr.,2016-11-14,,0,0,0,0.0
2991,Jake T. Austin,2016-11-14,Q312521,0,0,0,0.0
2992,James Hinchcliffe,2016-11-14,Q1360560,0,0,0,0.0
2993,Jana Kramer,2016-11-14,Q263670,0,0,0,0.0
2994,Laurie Hernandez,2016-11-14,Q15710550,1,1,0,1.0
2995,Marilu Henner,2016-11-14,Q270747,0,0,0,0.0
2996,Maureen McCormick,2016-11-14,Q454374,0,0,0,0.0
2997,Rick Perry,2016-11-14,Q215057,3,1,1,0.3333333333333333
2998,Ryan Lochte,2016-11-14,Q201517,0,0,0,0.0
2999,Terra Jole,2016-11-14,Q18340461,0,0,0,0.0
3000,Vanilla Ice,2016-11-14,Q313578,5,5,5,1.0
3001,Amber Rose,2016-11-21,Q456943,0,0,0,0.0
3002,Babyface,2016-11-21,Q344983,2,1,1,0.5
3003,Calvin Johnson Jr.,2016-11-21,,0,0,0,0.0
3004,Jake T. Austin,2016-11-21,Q312521,0,0,0,0.0
3005,James Hinchcliffe,2016-11-21,Q1360560,0,0,0,0.0
3006,Jana Kramer,2016-11-21,Q263670,0,0,0,0.0
3007,Laurie Hernandez,2016-11-21,Q15710550,1,1,0,1.0
3008,Marilu Henner,2016-11-21,Q270747,0,0,0,0.0
3009,Maureen McCormick,2016-11-21,Q454374,0,0,0,0.0
3010,Rick Perry,2016-11-21,Q215057,3,1,1,0.3333333333333333
3011,Ryan Lochte,2016-11-21,Q201517,0,0,0,0.0
3012,Terra Jole,2016-11-21,Q18340461,0,0,0,0.0
3013,Vanilla Ice,2016-11-21,Q313578,5,5,5,1.0
3014,Bonner Bolton,2017-03-20,Q28976368,0,0,0,0.0
3015,Charo,2017-03-20,Q453949,0,0,0,0.0
3016,Chris Kattan,2017-03-20,Q741909,0,0,0,0.0
3017,David Ross,2017-03-20,Q111045274,0,0,0,0.0
3018,Erika Jayne,2017-03-20,Q867257,0,0,0,0.0
3019,Heather Morris,2017-03-20,Q107148555,0,0,0,0.0
3020,Mr. T,2017-03-20,Q295107,1,0,0,0.0
3021,Nancy Kerrigan,2017-03-20,Q239988,0,0,0,0.0
3022,Nick Viall,2017-03-20,Q29000519,0,0,0,0.0
3023,Normani,2017-03-20,Q126974536,0,0,0,0.0
3024,Rashad Jennings,2017-03-20,Q3930379,0,0,0,0.0
3025,Simone Biles,2017-03-20,Q7520267,7,6,2,0.8571428571428571
3026,Bonner Bolton,2017-03-27,Q28976368,0,0,0,0.0
3027,Charo,2017-03-27,Q453949,0,0,0,0.0
3028,Chris Kattan,2017-03-27,Q741909,0,0,0,0.0
3029,David Ross,2017-03-27,Q111045274,0,0,0,0.0
3030,Erika Jayne,2017-03-27,Q867257,0,0,0,0.0
3031,Heather Morris,2017-03-27,Q107148555,0,0,0,0.0
3032,Mr. T,2017-03-27,Q295107,1,0,0,0.0
3033,Nancy Kerrigan,2017-03-27,Q239988,0,0,0,0.0
3034,Nick Viall,2017-03-27,Q29000519,0,0,0,0.0
3035,Normani,2017-03-27,Q126974536,0,0,0,0.0
3036,Rashad Jennings,2017-03-27,Q3930379,0,0,0,0.0
3037,Simone Biles,2017-03-27,Q7520267,7,6,2,0.8571428571428571
3038,Bonner Bolton,2017-04-03,Q28976368,0,0,0,0.0
3039,Charo,2017-04-03,Q453949,0,0,0,0.0
3040,Chris Kattan,2017-04-03,Q741909,0,0,0,0.0
3041,David Ross,2017-04-03,Q111045274,0,0,0,0.0
3042,Erika Jayne,2017-04-03,Q867257,0,0,0,0.0
3043,Heather Morris,2017-04-03,Q107148555,0,0,0,0.0
3044,Mr. T,2017-04-03,Q295107,1,0,0,0.0
3045,Nancy Kerrigan,2017-04-03,Q239988,0,0,0,0.0
3046,Nick Viall,2017-04-03,Q29000519,0,0,0,0.0
3047,Normani,2017-04-03,Q126974536,0,0,0,0.0
3048,Rashad Jennings,2017-04-03,Q3930379,0,0,0,0.0
3049,Simone Biles,2017-04-03,Q7520267,7,6,2,0.8571428571428571
3050,Bonner Bolton,2017-04-10,Q28976368,0,0,0,0.0
3051,Charo,2017-04-10,Q453949,0,0,0,0.0
3052,Chris Kattan,2017-04-10,Q741909,0,0,0,0.0
3053,David Ross,2017-04-10,Q111045274,0,0,0,0.0
3054,Erika Jayne,2017-04-10,Q867257,0,0,0,0.0
3055,Heather Morris,2017-04-10,Q107148555,0,0,0,0.0
3056,Mr. T,2017-04-10,Q295107,1,0,0,0.0
3057,Nancy Kerrigan,2017-04-10,Q239988,0,0,0,0.0
3058,Nick Viall,2017-04-10,Q29000519,0,0,0,0.0
3059,Normani,2017-04-10,Q126974536,0,0,0,0.0
3060,Rashad Jennings,2017-04-10,Q3930379,0,0,0,0.0
3061,Simone Biles,2017-04-10,Q7520267,7,6,2,0.8571428571428571
3062,Bonner Bolton,2017-04-17,Q28976368,0,0,0,0.0
3063,Charo,2017-04-17,Q453949,0,0,0,0.0
3064,Chris Kattan,2017-04-17,Q741909,0,0,0,0.0
3065,David Ross,2017-04-17,Q111045274,0,0,0,0.0
3066,Erika Jayne,2017-04-17,Q867257,0,0,0,0.0
3067,Heather Morris,2017-04-17,Q107148555,0,0,0,0.0
3068,Mr. T,2017-04-17,Q295107,1,0,0,0.0
3069,Nancy Kerrigan,2017-04-17,Q239988,0,0,0,0.0
3070,Nick Viall,2017-04-17,Q29000519,0,0,0,0.0
3071,Normani,2017-04-17,Q126974536,0,0,0,0.0
3072,Rashad Jennings,2017-04-17,Q3930379,0,0,0,0.0
3073,Simone Biles,2017-04-17,Q7520267,7,6,2,0.8571428571428571
3074,Bonner Bolton,2017-04-24,Q28976368,0,0,0,0.0
3075,Charo,2017-04-24,Q453949,0,0,0,0.0
3076,Chris Kattan,2017-04-24,Q741909,0,0,0,0.0
3077,David Ross,2017-04-24,Q111045274,0,0,0,0.0
3078,Erika Jayne,2017-04-24,Q867257,0,0,0,0.0
3079,Heather Morris,2017-04-24,Q107148555,0,0,0,0.0
3080,Mr. T,2017-04-24,Q295107,1,0,0,0.0
3081,Nancy Kerrigan,2017-04-24,Q239988,0,0,0,0.0
3082,Nick Viall,2017-04-24,Q29000519,0,0,0,0.0
3083,Normani,2017-04-24,Q126974536,0,0,0,0.0
3084,Rashad Jennings,2017-04-24,Q3930379,0,0,0,0.0
3085,Simone Biles,2017-04-24,Q7520267,7,6,2,0.8571428571428571
3086,Bonner Bolton,2017-05-01,Q28976368,0,0,0,0.0
3087,Charo,2017-05-01,Q453949,0,0,0,0.0
3088,Chris Kattan,2017-05-01,Q741909,0,0,0,0.0
3089,David Ross,2017-05-01,Q111045274,0,0,0,0.0
3090,Erika Jayne,2017-05-01,Q867257,0,0,0,0.0
3091,Heather Morris,2017-05-01,Q107148555,0,0,0,0.0
3092,Mr. T,2017-05-01,Q295107,1,0,0,0.0
3093,Nancy Kerrigan,2017-05-01,Q239988,0,0,0,0.0
3094,Nick Viall,2017-05-01,Q29000519,0,0,0,0.0
3095,Normani,2017-05-01,Q126974536,0,0,0,0.0
3096,Rashad Jennings,2017-05-01,Q3930379,0,0,0,0.0
3097,Simone Biles,2017-05-01,Q7520267,7,6,2,0.8571428571428571
3098,Bonner Bolton,2017-05-08,Q28976368,0,0,0,0.0
3099,Charo,2017-05-08,Q453949,0,0,0,0.0
3100,Chris Kattan,2017-05-08,Q741909,0,0,0,0.0
3101,David Ross,2017-05-08,Q111045274,0,0,0,0.0
3102,Erika Jayne,2017-05-08,Q867257,0,0,0,0.0
3103,Heather Morris,2017-05-08,Q107148555,0,0,0,0.0
3104,Mr. T,2017-05-08,Q295107,1,0,0,0.0
3105,Nancy Kerrigan,2017-05-08,Q239988,0,0,0,0.0
3106,Nick Viall,2017-05-08,Q29000519,0,0,0,0.0
3107,Normani,2017-05-08,Q126974536,0,0,0,0.0
3108,Rashad Jennings,2017-05-08,Q3930379,0,0,0,0.0
3109,Simone Biles,2017-05-08,Q7520267,7,6,2,0.8571428571428571
3110,Bonner Bolton,2017-05-15,Q28976368,0,0,0,0.0
3111,Charo,2017-05-15,Q453949,0,0,0,0.0
3112,Chris Kattan,2017-05-15,Q741909,0,0,0,0.0
3113,David Ross,2017-05-15,Q111045274,0,0,0,0.0
3114,Erika Jayne,2017-05-15,Q867257,0,0,0,0.0
3115,Heather Morris,2017-05-15,Q107148555,0,0,0,0.0
3116,Mr. T,2017-05-15,Q295107,1,0,0,0.0
3117,Nancy Kerrigan,2017-05-15,Q239988,0,0,0,0.0
3118,Nick Viall,2017-05-15,Q29000519,0,0,0,0.0
3119,Normani,2017-05-15,Q126974536,0,0,0,0.0
3120,Rashad Jennings,2017-05-15,Q3930379,0,0,0,0.0
3121,Simone Biles,2017-05-15,Q7520267,7,6,2,0.8571428571428571
3122,Bonner Bolton,2017-05-22,Q28976368,0,0,0,0.0
3123,Charo,2017-05-22,Q453949,0,0,0,0.0
3124,Chris Kattan,2017-05-22,Q741909,0,0,0,0.0
3125,David Ross,2017-05-22,Q111045274,0,0,0,0.0
3126,Erika Jayne,2017-05-22,Q867257,0,0,0,0.0
3127,Heather Morris,2017-05-22,Q107148555,0,0,0,0.0
3128,Mr. T,2017-05-22,Q295107,1,0,0,0.0
3129,Nancy Kerrigan,2017-05-22,Q239988,0,0,0,0.0
3130,Nick Viall,2017-05-22,Q29000519,0,0,0,0.0
3131,Normani,2017-05-22,Q126974536,0,0,0,0.0
3132,Rashad Jennings,2017-05-22,Q3930379,0,0,0,0.0
3133,Simone Biles,2017-05-22,Q7520267,7,6,2,0.8571428571428571
3134,Bonner Bolton,,Q28976368,0,0,0,0.0
3135,Charo,,Q453949,0,0,0,0.0
3136,Chris Kattan,,Q741909,0,0,0,0.0
3137,David Ross,,Q111045274,0,0,0,0.0
3138,Erika Jayne,,Q867257,0,0,0,0.0
3139,Heather Morris,,Q107148555,0,0,0,0.0
3140,Mr. T,,Q295107,0,0,0,0.0
3141,Nancy Kerrigan,,Q239988,0,0,0,0.0
3142,Nick Viall,,Q29000519,0,0,0,0.0
3143,Normani,,Q126974536,0,0,0,0.0
3144,Rashad Jennings,,Q3930379,0,0,0,0.0
3145,Simone Biles,,Q7520267,0,0,0,0.0
3146,Barbara Corcoran,2017-09-18,Q4858830,0,0,0,0.0
3147,Debbie Gibson,2017-09-18,Q233817,0,0,0,0.0
3148,Derek Fisher,2017-09-18,Q105670147,0,0,0,0.0
3149,Drew Scott,2017-09-18,Q108052859,0,0,0,0.0
3150,Frankie Muniz,2017-09-18,Q310275,0,0,0,0.0
3151,Jordan Fisher,2017-09-18,Q19955856,0,0,0,0.0
3152,Lindsey Stirling,2017-09-18,Q128667,4,2,2,0.5
3153,Nick Lachey,2017-09-18,Q356109,0,0,0,0.0
3154,Nikki Bella,2017-09-18,Q3876871,2,0,0,0.0
3155,Sasha Pieterse,2017-09-18,Q238712,0,0,0,0.0
3156,Terrell Owens,2017-09-18,Q1395269,1,0,0,0.0
3157,Vanessa Lachey,2017-09-18,Q270638,0,0,0,0.0
3158,Victoria Arlen,2017-09-18,Q7926560,0,0,0,0.0
3159,Barbara Corcoran,2017-09-25,Q4858830,0,0,0,0.0
3160,Debbie Gibson,2017-09-25,Q233817,0,0,0,0.0
3161,Derek Fisher,2017-09-25,Q105670147,0,0,0,0.0
3162,Drew Scott,2017-09-25,Q108052859,0,0,0,0.0
3163,Frankie Muniz,2017-09-25,Q310275,0,0,0,0.0
3164,Jordan Fisher,2017-09-25,Q19955856,0,0,0,0.0
3165,Lindsey Stirling,2017-09-25,Q128667,4,2,2,0.5
3166,Nick Lachey,2017-09-25,Q356109,0,0,0,0.0
3167,Nikki Bella,2017-09-25,Q3876871,2,0,0,0.0
3168,Sasha Pieterse,2017-09-25,Q238712,0,0,0,0.0
3169,Terrell Owens,2017-09-25,Q1395269,1,0,0,0.0
3170,Vanessa Lachey,2017-09-25,Q270638,0,0,0,0.0
3171,Victoria Arlen,2017-09-25,Q7926560,0,0,0,0.0
3172,Barbara Corcoran,2017-10-02,Q4858830,0,0,0,0.0
3173,Debbie Gibson,2017-10-02,Q233817,0,0,0,0.0
3174,Derek Fisher,2017-10-02,Q105670147,0,0,0,0.0
3175,Drew Scott,2017-10-02,Q108052859,0,0,0,0.0
3176,Frankie Muniz,2017-10-02,Q310275,0,0,0,0.0
3177,Jordan Fisher,2017-10-02,Q19955856,0,0,0,0.0
3178,Lindsey Stirling,2017-10-02,Q128667,4,2,2,0.5
3179,Nick Lachey,2017-10-02,Q356109,0,0,0,0.0
3180,Nikki Bella,2017-10-02,Q3876871,2,0,0,0.0
3181,Sasha Pieterse,2017-10-02,Q238712,0,0,0,0.0
3182,Terrell Owens,2017-10-02,Q1395269,1,0,0,0.0
3183,Vanessa Lachey,2017-10-02,Q270638,0,0,0,0.0
3184,Victoria Arlen,2017-10-02,Q7926560,0,0,0,0.0
3185,Barbara Corcoran,2017-10-09,Q4858830,0,0,0,0.0
3186,Debbie Gibson,2017-10-09,Q233817,0,0,0,0.0
3187,Derek Fisher,2017-10-09,Q105670147,0,0,0,0.0
3188,Drew Scott,2017-10-09,Q108052859,0,0,0,0.0
3189,Frankie Muniz,2017-10-09,Q310275,0,0,0,0.0
3190,Jordan Fisher,2017-10-09,Q19955856,0,0,0,0.0
3191,Lindsey Stirling,2017-10-09,Q128667,4,2,2,0.5
3192,Nick Lachey,2017-10-09,Q356109,0,0,0,0.0
3193,Nikki Bella,2017-10-09,Q3876871,2,0,0,0.0
3194,Sasha Pieterse,2017-10-09,Q238712,0,0,0,0.0
3195,Terrell Owens,2017-10-09,Q1395269,1,0,0,0.0
3196,Vanessa Lachey,2017-10-09,Q270638,0,0,0,0.0
3197,Victoria Arlen,2017-10-09,Q7926560,0,0,0,0.0
3198,Barbara Corcoran,2017-10-16,Q4858830,0,0,0,0.0
3199,Debbie Gibson,2017-10-16,Q233817,0,0,0,0.0
3200,Derek Fisher,2017-10-16,Q105670147,0,0,0,0.0
3201,Drew Scott,2017-10-16,Q108052859,0,0,0,0.0
3202,Frankie Muniz,2017-10-16,Q310275,0,0,0,0.0
3203,Jordan Fisher,2017-10-16,Q19955856,0,0,0,0.0
3204,Lindsey Stirling,2017-10-16,Q128667,4,2,2,0.5
3205,Nick Lachey,2017-10-16,Q356109,0,0,0,0.0
3206,Nikki Bella,2017-10-16,Q3876871,2,0,0,0.0
3207,Sasha Pieterse,2017-10-16,Q238712,0,0,0,0.0
3208,Terrell Owens,2017-10-16,Q1395269,1,0,0,0.0
3209,Vanessa Lachey,2017-10-16,Q270638,0,0,0,0.0
3210,Victoria Arlen,2017-10-16,Q7926560,0,0,0,0.0
3211,Barbara Corcoran,2017-10-23,Q4858830,0,0,0,0.0
3212,Debbie Gibson,2017-10-23,Q233817,0,0,0,0.0
3213,Derek Fisher,2017-10-23,Q105670147,0,0,0,0.0
3214,Drew Scott,2017-10-23,Q108052859,0,0,0,0.0
3215,Frankie Muniz,2017-10-23,Q310275,0,0,0,0.0
3216,Jordan Fisher,2017-10-23,Q19955856,0,0,0,0.0
3217,Lindsey Stirling,2017-10-23,Q128667,4,2,2,0.5
3218,Nick Lachey,2017-10-23,Q356109,0,0,0,0.0
3219,Nikki Bella,2017-10-23,Q3876871,2,0,0,0.0
3220,Sasha Pieterse,2017-10-23,Q238712,0,0,0,0.0
3221,Terrell Owens,2017-10-23,Q1395269,1,0,0,0.0
3222,Vanessa Lachey,2017-10-23,Q270638,0,0,0,0.0
3223,Victoria Arlen,2017-10-23,Q7926560,0,0,0,0.0
3224,Barbara Corcoran,2017-10-30,Q4858830,0,0,0,0.0
3225,Debbie Gibson,2017-10-30,Q233817,0,0,0,0.0
3226,Derek Fisher,2017-10-30,Q105670147,0,0,0,0.0
3227,Drew Scott,2017-10-30,Q108052859,0,0,0,0.0
3228,Frankie Muniz,2017-10-30,Q310275,0,0,0,0.0
3229,Jordan Fisher,2017-10-30,Q19955856,0,0,0,0.0
3230,Lindsey Stirling,2017-10-30,Q128667,4,2,2,0.5
3231,Nick Lachey,2017-10-30,Q356109,0,0,0,0.0
3232,Nikki Bella,2017-10-30,Q3876871,2,0,0,0.0
3233,Sasha Pieterse,2017-10-30,Q238712,0,0,0,0.0
3234,Terrell Owens,2017-10-30,Q1395269,1,0,0,0.0
3235,Vanessa Lachey,2017-10-30,Q270638,0,0,0,0.0
3236,Victoria Arlen,2017-10-30,Q7926560,0,0,0,0.0
3237,Barbara Corcoran,2017-11-06,Q4858830,0,0,0,0.0
3238,Debbie Gibson,2017-11-06,Q233817,0,0,0,0.0
3239,Derek Fisher,2017-11-06,Q105670147,0,0,0,0.0
3240,Drew Scott,2017-11-06,Q108052859,0,0,0,0.0
3241,Frankie Muniz,2017-11-06,Q310275,0,0,0,0.0
3242,Jordan Fisher,2017-11-06,Q19955856,0,0,0,0.0
3243,Lindsey Stirling,2017-11-06,Q128667,4,2,2,0.5
3244,Nick Lachey,2017-11-06,Q356109,0,0,0,0.0
3245,Nikki Bella,2017-11-06,Q3876871,2,0,0,0.0
3246,Sasha Pieterse,2017-11-06,Q238712,0,0,0,0.0
